# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
3630.000 0.07726 0.24416 -0.00169 -0.05639 0.01559 -0.00007 6.6216e-04 -7.5444e-04 6.8638e-01 -2.6387e-04 -5.2041e-04 4.2879e-01 0.49872 0.39554 0.62471 0.05434 -0.00038 -0.00081 1.47156e-01 1.10026e-03 -5.0870442841e-01 -3.6044787499e-01 7.9459837664e-08 
3640.000 -0.22335 -0.11831 0.00094 0.02608 -0.05390 0.00006 -1.7174e-03 -4.1425e-04 6.8474e-01 -2.3690e-04 -2.5996e-04 4.2765e-01 0.41862 0.47549 0.62454 0.06914 0.00008 0.00075 1.46416e-01 1.09100e-03 -5.0873498064e-01 -3.6122844153e-01 6.2682262422e-08 
3650.000 0.24168 -0.11825 -0.00086 0.02476 0.05018 -0.00004 1.0325e-03 -4.5258e-04 6.8634e-01 -4.0600e-04 -2.6607e-04 4.2879e-01 0.37217 0.52212 0.62474 0.00232 -0.00005 -0.00115 1.47146e-01 1.10464e-03 -5.0870058801e-01 -3.6044945550e-01 5.6479880544e-08 
3660.000 -0.02461 0.25880 0.00034 -0.05776 -0.00690 0.00005 -2.3831e-03 -5.6071e-04 6.8438e-01 -4.9152e-04 -2.1068e-04 4.2739e-01 0.41377 0.48033 0.62450 -0.06694 -0.00015 0.00067 1.46250e-01 1.08761e-03 -5.0874068600e-01 -3.6140283843e-01 4.9459001163e-08 
3670.000 -0.16104 -0.19298 0.00020 0.04538 -0.03802 0.00018 7.0295e-04 -7.5913e-05 6.8681e-01 -1.7558e-04 -9.6258e-05 4.2917e-01 0.49416 0.40023 0.62488 -0.05864 -0.00004 -0.00077 1.47378e-01 1.11460e-03 -5.0867837627e-01 -3.6018543112e-01 9.7267555696e-08 
3680.000 0.26325 0.00653 -0.00091 0.00015 0.05760 -0.00032 -1.4251e-03 5.1207e-04 6.8327e-01 -3.8942e-04 -2.6188e-04 4.2664e-01 0.51966 0.37436 0.62441 0.01728 -0.00063 0.00050 1.45756e-01 1.08483e-03 -5.0875964641e-01 -3.6191876613e-01 3.4298326832e-08 
3690.000 -0.14361 0.22394 0.00037 -0.04682 -0.03163 0.00027 7.2111e-04 -1.2076e-03 6.8576e-01 -3.1762e-04 -7.6272e-05 4.2845e-01 0.46293 0.43140 0.62478 0.07341 0.00057 -0.00082 1.46905e-01 1.10902e-03 -5.0869506758e-01 -3.6068095440e-01 5.5322272093e-08 
3700.000 -0.08038 -0.23927 -0.00055 0.05708 -0.01833 -0.00016 -1.5502e-03 8.4327e-04 6.8241e-01 -2.1498e-04 5.1966e-05 4.2607e-01 0.38822 0.50576 0.62436 0.04601 -0.00044 0.00051 1.45377e-01 1.08207e-03 -5.0876984364e-01 -3.6231125071e-01 4.2185353408e-08 
3710.000 0.23227 0.11106 0.00041 -0.02355 0.05292 0.00002 -7.6832e-05 -8.7273e-04 6.8542e-01 -3.6759e-04 -9.5812e-05 4.2824e-01 0.37946 0.51488 0.62479 -0.03249 0.00051 -0.00054 1.46762e-01 1.11099e-03 -5.0869561683e-01 -3.6082286973e-01 7.2807289611e-08 
3720.000 -0.23310 0.12469 -0.00021 -0.02719 -0.05066 0.00011 -4.4568e-04 1.0502e-03 6.8235e-01 -2.0025e-04 -1.0332e-05 4.2604e-01 0.44587 0.44814 0.62437 -0.07469 -0.00075 0.00011 1.45356e-01 1.08500e-03 -5.0876741467e-01 -3.6232601249e-01 3.7348106854e-08 
3730.000 0.02559 -0.26099 0.00037 0.05688 0.00612 -0.00029 -5.5314e-04 -1.4416e-03 6.8444e-01 -3.4278e-04 4.9232e-06 4.2757e-01 0.51351 0.38075 0.62470 -0.03496 0.00078 -0.00016 1.46324e-01 1.10564e-03 -5.0871180278e-01 -3.6128222252e-01 6.0081893143e-08 
3740.000 0.17597 0.18113 -0.00102 -0.04371 0.04057 0.00043 -9.8515e-04 1.6138e-03 6.8199e-01 -5.6471e-04 1.2632e-04 4.2582e-01 0.50816 0.38586 0.62439 0.04293 -0.00067 -0.00020 1.45203e-01 1.08567e-03 -5.0876502425e-01 -3.6247587494e-01 6.0926818588e-08 
3750.000 -0.25878 0.00149 0.00011 -0.00277 -0.05819 -0.00028 -5.6240e-05 -8.7181e-04 6.8275e-01 -1.9454e-04 2.5348e-04 4.2640e-01 0.43752 0.45661 0.62452 0.07426 0.00096 -0.00015 1.45562e-01 1.09615e-03 -5.0874324041e-01 -3.6208503120e-01 7.2695129216e-08 
3760.000 0.14517 -0.22524 -0.00012 0.04705 0.03123 0.00012 -7.1193e-05 1.0617e-03 6.8222e-01 -3.2219e-04 2.0981e-04 4.2602e-01 0.37691 0.51717 0.62445 0.02611 -0.00049 -0.00047 1.45319e-01 1.09206e-03 -5.0875660585e-01 -3.6234572655e-01 5.1885091332e-08 
3770.000 0.09883 0.23656 -0.00012 -0.05445 0.02181 0.00004 -1.9189e-03 -5.0420e-04 6.8201e-01 -4.0738e-04 2.9506e-04 4.2589e-01 0.39081 0.50328 0.62446 -0.04936 0.00067 0.00047 1.45229e-01 1.09116e-03 -5.0875372614e-01 -3.6243322828e-01 6.4981753477e-08 
3780.000 -0.23308 -0.09827 0.00059 0.02278 -0.05450 -0.00021 9.3722e-04 2.0893e-03 6.8293e-01 -1.3115e-04 4.2162e-04 4.2657e-01 0.46373 0.43047 0.62462 -0.07310 -0.00060 -0.00060 1.45660e-01 1.10295e-03 -5.0872926675e-01 -3.6196637743e-01 8.5578607616e-08 
3790.000 0.23389 -0.12718 -0.00133 0.02860 0.04931 0.00017 -1.0932e-03 -2.7370e-04 6.8044e-01 -2.2361e-04 4.0247e-04 4.2480e-01 0.51871 0.37525 0.62430 -0.02078 0.00071 0.00050 1.44526e-01 1.08324e-03 -5.0878340690e-01 -3.6317441623e-01 4.1724092170e-08 
3800.000 -0.01103 0.26325 0.00079 -0.05687 -0.00447 -0.00020 1.0751e-03 9.4310e-04 6.8227e-01 1.2710e-04 3.5053e-04 4.2613e-01 0.50033 0.39385 0.62458 0.05282 -0.00011 -0.00068 1.45368e-01 1.10211e-03 -5.0873692354e-01 -3.6226728201e-01 6.0970338659e-08 
3810.000 -0.17910 -0.17443 -0.00040 0.04219 -0.04336 0.00028 -9.3286e-04 3.6951e-04 6.7923e-01 1.9660e-04 2.0145e-04 4.2398e-01 0.42743 0.46645 0.62420 0.07201 0.00014 0.00084 1.43989e-01 1.07928e-03 -5.0880145214e-01 -3.6373301642e-01 4.4096542360e-08 
3820.000 0.26100 -0.01197 -0.00021 0.00419 0.05700 -0.00014 1.0432e-03 2.7355e-04 6.8237e-01 -1.8217e-04 2.3560e-04 4.2624e-01 0.37451 0.51973 0.62465 0.01907 0.00011 -0.00085 1.45429e-01 1.10678e-03 -5.0872547111e-01 -3.6218979099e-01 6.7580602506e-08 
3830.000 -0.13614 0.22721 0.00078 -0.04903 -0.02994 0.00009 -1.4106e-03 5.3612e-04 6.7903e-01 -1.4590e-05 3.0757e-04 4.2385e-01 0.39431 0.49958 0.62420 -0.05291 -0.00005 0.00084 1.43905e-01 1.08083e-03 -5.0880342160e-01 -3.6381751632e-01 3.3374273234e-08 
3840.000 -0.10137 -0.23785 -0.00121 0.05340 -0.02225 -0.00018 8.4567e-04 4.3136e-04 6.8153e-01 -1.1325e-05 3.8178e-04 4.2568e-01 0.46607 0.42812 0.62459 -0.07258 0.00038 -0.00055 1.45056e-01 1.10414e-03 -5.0873715323e-01 -3.6257734250e-01 6.1746486817e-08 
3850.000 0.23994 0.08138 0.00023 -0.01987 0.05601 0.00016 -6.1045e-04 1.4602e-03 6.7880e-01 -8.7817e-05 4.0870e-04 4.2373e-01 0.51869 0.37522 0.62423 -0.02073 -0.00022 0.00038 1.43812e-01 1.08187e-03 -5.0879860581e-01 -3.6390433394e-01 5.6771462889e-08 
3860.000 -0.22734 0.12897 -0.00033 -0.03047 -0.04913 -0.00002 9.9516e-04 -1.0446e-03 6.7973e-01 1.5188e-04 2.9596e-04 4.2441e-01 0.50215 0.39188 0.62438 0.05061 0.00096 -0.00043 1.44241e-01 1.09334e-03 -5.0877375083e-01 -3.6343984366e-01 6.9563992473e-08 
3870.000 0.01206 -0.26683 -0.00020 0.05644 0.00378 -0.00013 -9.1491e-04 1.7512e-03 6.7901e-01 -6.6719e-05 3.9142e-04 4.2390e-01 0.43246 0.46151 0.62429 0.07336 -0.00051 0.00030 1.43918e-01 1.08783e-03 -5.0878948284e-01 -3.6378372475e-01 5.1481017841e-08 
3880.000 0.19476 0.16084 0.00079 -0.03836 0.04548 0.00033 8.7812e-05 1.7324e-04 6.7865e-01 -1.8477e-05 6.0097e-04 4.2367e-01 0.37706 0.51690 0.62429 0.02647 0.00075 -0.00008 1.43764e-01 1.08708e-03 -5.0879012309e-01 -3.6393924309e-01 6.6897794982e-08 
3890.000 -0.25574 0.01674 -0.00091 -0.00505 -0.05812 -0.00034 1.3534e-03 1.7971e-03 6.8008e-01 4.0396e-04 4.3969e-04 4.2471e-01 0.38732 0.50680 0.62450 -0.04531 -0.00060 -0.00006 1.44418e-01 1.10129e-03 -5.0875504131e-01 -3.6323549396e-01 8.0791107902e-08 
3900.000 0.13665 -0.23166 -0.00017 0.04890 0.02816 0.00024 -2.8016e-04 -7.7823e-04 6.7726e-01 3.1094e-04 3.3748e-04 4.2270e-01 0.45296 0.44088 0.62413 -0.07438 0.00097 0.00056 1.43141e-01 1.07917e-03 -5.0881703524e-01 -3.6459734402e-01 3.6573210808e-08 
3910.000 0.11608 0.23057 -0.00010 -0.05286 0.02406 -0.00016 1.5445e-03 1.4812e-03 6.7948e-01 4.6366e-04 1.1323e-04 4.2433e-01 0.51327 0.38085 0.62449 -0.03524 -0.00058 -0.00041 1.44162e-01 1.10276e-03 -5.0875949508e-01 -3.6349458692e-01 6.7033993610e-08 
3920.000 -0.23892 -0.07848 0.00002 0.01827 -0.05722 0.00004 -3.3536e-05 -7.1231e-04 6.7609e-01 4.5662e-04 7.3402e-05 4.2191e-01 0.51224 0.38154 0.62404 0.03591 0.00051 0.00074 1.42623e-01 1.07558e-03 -5.0883408311e-01 -3.6513539139e-01 4.2841096172e-08 
3930.000 0.22391 -0.13968 0.00010 0.03119 0.04742 0.00015 1.3354e-03 6.0190e-04 6.7891e-01 2.5106e-04 2.2067e-04 4.2394e-01 0.45324 0.44086 0.62444 0.07473 -0.00021 -0.00059 1.43911e-01 1.09994e-03 -5.0876618771e-01 -3.6375548821e-01 6.1163651465e-08 
3940.000 -0.00717 0.26278 0.00029 -0.05781 -0.00256 -0.00029 -8.1393e-04 3.2983e-04 6.7610e-01 4.9976e-04 6.0188e-05 4.2194e-01 0.38845 0.50535 0.62408 0.04639 -0.00010 0.00118 1.42636e-01 1.08034e-03 -5.0883078115e-01 -3.6511473853e-01 3.9399298493e-08 
3950.000 -0.19917 -0.16254 -0.00078 0.03679 -0.04508 0.00019 2.5211e-03 -1.9781e-04 6.7775e-01 4.5339e-04 -9.6127e-05 4.2314e-01 0.37555 0.51846 0.62434 -0.02238 0.00009 -0.00073 1.43392e-01 1.09345e-03 -5.0878506711e-01 -3.6429946603e-01 6.9403893130e-08 
3960.000 0.25169 -0.03694 -0.00033 0.00793 0.05852 -0.00001 -9.5262e-04 7.4528e-05 6.7672e-01 1.6603e-04 4.8828e-05 4.2242e-01 0.42518 0.46873 0.62422 -0.07152 -0.00008 0.00085 1.42931e-01 1.08746e-03 -5.0880676850e-01 -3.6478792108e-01 7.7401231693e-08 
3970.000 -0.13759 0.22530 0.00004 -0.05003 -0.02829 -0.00004 9.8022e-04 -9.4005e-04 6.7566e-01 3.2762e-04 -1.7989e-05 4.2168e-01 0.49302 0.40080 0.62411 -0.05874 0.00062 -0.00031 1.42457e-01 1.08235e-03 -5.0882666991e-01 -3.6528722245e-01 5.2473475053e-08 
3980.000 -0.12074 -0.23538 -0.00033 0.05143 -0.02418 0.00008 -2.0988e-04 1.6736e-03 6.7676e-01 2.1059e-04 1.1286e-04 4.2248e-01 0.52174 0.37222 0.62427 0.00416 -0.00075 0.00046 1.42960e-01 1.09229e-03 -5.0879896287e-01 -3.6474702989e-01 5.7811616381e-08 
3990.000 0.24220 0.05922 0.00101 -0.01456 0.05884 -0.00009 9.8522e-04 -1.1960e-03 6.7422e-01 2.4413e-04 9.5866e-05 4.2070e-01 0.48675 0.40697 0.62398 0.06299 0.00077 -0.00024 1.41820e-01 1.07591e-03 -5.0885018139e-01 -3.6595380842e-01 4.8104631617e-08 
4000.000 -0.22252 0.13588 -0.00118 -0.03160 -0.04781 0.00004 6.8383e-04 6.7613e-04 6.7728e-01 4.4442e-04 -1.7062e-04 4.2289e-01 0.41907 0.47500 0.62440 0.06960 -0.00080 0.00016 1.43209e-01 1.10143e-03 -5.0877720683e-01 -3.6446718685e-01 6.8573886357e-08 
4010.000 0.00341 -0.26749 -0.00013 0.05682 0.00130 -0.00005 -1.3680e-04 -9.8316e-04 6.7391e-01 2.2350e-04 -9.6532e-05 4.2049e-01 0.37455 0.51917 0.62395 0.01825 0.00062 0.00043 1.41685e-01 1.07574e-03 -5.0885492337e-01 -3.6609368320e-01 3.1258153831e-08 
4020.000 0.20618 0.15168 0.00018 -0.03534 0.04651 0.00009 1.5037e-03 6.3045e-04 6.7640e-01 2.5597e-04 -1.0990e-04 4.2230e-01 0.38911 0.50490 0.62434 -0.04760 -0.00053 -0.00044 1.42823e-01 1.09884e-03 -5.0878981333e-01 -3.6486843552e-01 6.5094664584e-08 
4030.000 -0.25058 0.03995 -0.00041 -0.00921 -0.05855 0.00003 -5.1537e-04 -1.2733e-03 6.7408e-01 4.0988e-04 -3.1269e-04 4.2064e-01 0.45048 0.44330 0.62403 -0.07457 0.00032 0.00081 1.41773e-01 1.08020e-03 -5.0884148462e-01 -3.6598793099e-01 6.5703206764e-08 
4040.000 0.13088 -0.22999 0.00106 0.05045 0.02682 0.00002 1.3939e-03 2.4084e-04 6.7417e-01 2.1843e-04 -2.6009e-04 4.2073e-01 0.50850 0.38532 0.62407 -0.04231 -0.00044 -0.00071 1.41824e-01 1.08425e-03 -5.0883545063e-01 -3.6592696872e-01 5.8586749356e-08 
4050.000 0.12253 0.23281 -0.00071 -0.05153 0.02517 -0.00019 -3.1708e-04 -5.4173e-04 6.7438e-01 3.1312e-04 -4.9426e-04 4.2089e-01 0.51796 0.37590 0.62412 0.02345 -0.00042 0.00073 1.41919e-01 1.08829e-03 -5.0882917419e-01 -3.6582152294e-01 5.7845874823e-08 
4060.000 -0.24718 -0.05326 -0.00042 0.01243 -0.05840 0.00011 1.5050e-03 -2.0039e-03 6.7258e-01 1.9996e-04 -5.9328e-04 4.1963e-01 0.47185 0.42185 0.62392 0.07026 0.00022 -0.00055 1.41119e-01 1.07553e-03 -5.0886231032e-01 -3.6666805258e-01 5.1189158696e-08 
4070.000 0.21242 -0.14829 -0.00032 0.03370 0.04670 0.00009 -1.5997e-03 5.6646e-04 6.7533e-01 -4.8392e-05 -2.8699e-04 4.2161e-01 0.40684 0.48717 0.62431 0.06331 -0.00068 0.00084 1.42363e-01 1.09979e-03 -5.0879733174e-01 -3.6533464846e-01 7.6640843208e-08 
4080.000 -0.00383 0.26415 -0.00043 -0.05759 -0.00069 -0.00015 9.5942e-04 -1.4272e-03 6.7178e-01 9.6974e-05 -4.3829e-04 4.1909e-01 0.37270 0.52095 0.62385 0.00780 0.00044 -0.00037 1.40767e-01 1.07413e-03 -5.0887691265e-01 -3.6703554641e-01 3.1543646593e-08 
4090.000 -0.21285 -0.15120 0.00092 0.03369 -0.04641 0.00028 -4.2430e-05 2.1051e-04 6.7438e-01 -3.1371e-05 -4.8195e-04 4.2097e-01 0.39427 0.49968 0.62423 -0.05326 -0.00087 -0.00001 1.41946e-01 1.09586e-03 -5.0881027136e-01 -3.6576833634e-01 5.5470886409e-08 
4100.000 0.24518 -0.06084 -0.00018 0.01308 0.05814 -0.00035 -9.8197e-04 -2.1977e-03 6.7163e-01 -2.7958e-04 -4.3276e-04 4.1902e-01 0.45505 0.43862 0.62389 -0.07413 0.00068 0.00001 1.40715e-01 1.07677e-03 -5.0887128739e-01 -3.6707991133e-01 5.6977306333e-08 
4110.000 -0.12841 0.22492 -0.00056 -0.05191 -0.02672 0.00017 2.8356e-04 6.1058e-04 6.7212e-01 -1.3564e-04 -4.6847e-04 4.1940e-01 0.50934 0.38442 0.62399 -0.04096 -0.00103 -0.00038 1.40943e-01 1.08308e-03 -5.0885451579e-01 -3.6682853046e-01 6.5369807986e-08 
4120.000 -0.12544 -0.23767 -0.00006 0.05006 -0.02535 -0.00008 -1.0832e-03 -1.4265e-03 6.7239e-01 -2.9484e-04 -2.4674e-04 4.1958e-01 0.51832 0.37547 0.62402 0.02212 0.00047 0.00044 1.41063e-01 1.08567e-03 -5.0884982528e-01 -3.6670123043e-01 5.1935111314e-08 
4130.000 0.25134 0.03282 -0.00009 -0.00882 0.05887 0.00003 3.5872e-04 2.0627e-04 6.7074e-01 -2.7680e-04 -1.4630e-04 4.1843e-01 0.47590 0.41775 0.62384 0.06867 -0.00038 -0.00069 1.40330e-01 1.07547e-03 -5.0887982577e-01 -3.6747405159e-01 5.2902818703e-08 
4140.000 -0.20840 0.14675 -0.00016 -0.03520 -0.04671 0.00025 -1.3471e-03 -7.2632e-04 6.7349e-01 -1.6815e-04 -5.2935e-04 4.2042e-01 0.41331 0.48065 0.62424 0.06699 -0.00013 0.00065 1.41574e-01 1.09914e-03 -5.0881251760e-01 -3.6613909148e-01 8.0652589878e-08 
4150.000 -0.00058 -0.26850 0.00091 0.05653 -0.00040 -0.00027 8.6299e-04 -9.8462e-04 6.6990e-01 -4.0117e-04 -3.8395e-04 4.1785e-01 0.37448 0.51910 0.62376 0.01800 0.00017 -0.00105 1.39960e-01 1.07316e-03 -5.0889594995e-01 -3.6786229183e-01 2.9737514828e-08 
4160.000 0.21936 0.13889 -0.00092 -0.03206 0.04807 0.00007 -1.6808e-03 -2.6210e-04 6.7238e-01 -3.5052e-04 -3.4644e-04 4.1966e-01 0.38560 0.50828 0.62414 -0.04298 -0.00042 0.00043 1.41086e-01 1.09408e-03 -5.0883051244e-01 -3.6665056028e-01 5.8359145021e-08 
4170.000 -0.24544 0.06208 -0.00032 -0.01414 -0.05767 0.00003 2.4476e-05 -1.2548e-03 6.7002e-01 -2.2763e-04 -4.3485e-04 4.1798e-01 0.43870 0.45495 0.62384 -0.07416 0.00021 -0.00049 1.40028e-01 1.07716e-03 -5.0888276332e-01 -3.6777719597e-01 6.4807733985e-08 
4180.000 0.11575 -0.23350 0.00038 0.05252 0.02431 -0.00001 -4.4694e-04 8.7838e-04 6.6995e-01 -3.9874e-04 -3.1629e-04 4.1795e-01 0.49665 0.39701 0.62386 -0.05558 -0.00103 -0.00019 1.40004e-01 1.08026e-03 -5.0888002728e-01 -3.6779555045e-01 5.9682170076e-08 
4190.000 0.12618 0.23162 -0.00107 -0.05059 0.02671 -0.00006 -5.8878e-04 -2.2681e-03 6.7078e-01 -3.2415e-04 -4.8600e-04 4.1856e-01 0.52169 0.37208 0.62399 0.00004 0.00053 -0.00003 1.40383e-01 1.08750e-03 -5.0885926604e-01 -3.6738923942e-01 5.7360956185e-08 
4200.000 -0.25691 -0.03272 0.00138 0.00783 -0.05778 0.00021 -5.0981e-04 6.3372e-05 6.6847e-01 -4.4339e-04 -5.2260e-04 4.1693e-01 0.49701 0.39654 0.62370 0.05503 -0.00078 -0.00029 1.39353e-01 1.07150e-03 -5.0890709365e-01 -3.6848273964e-01 4.0090942084e-08 
4210.000 0.19206 -0.16514 -0.00101 0.03833 0.04449 -0.00020 -1.9699e-03 -5.5913e-04 6.7155e-01 -6.5346e-04 -2.0856e-04 4.1915e-01 0.44048 0.45342 0.62416 0.07468 0.00029 0.00038 1.40741e-01 1.09846e-03 -5.0883169789e-01 -3.6699206996e-01 7.9533036458e-08 
4220.000 -0.00556 0.26248 -0.00019 -0.05786 0.00007 0.00000 7.6431e-04 -1.9519e-04 6.6805e-01 -3.2915e-04 -1.9906e-04 4.1665e-01 0.38805 0.50549 0.62369 0.04588 -0.00020 -0.00092 1.39173e-01 1.07354e-03 -5.0891154205e-01 -3.6866523352e-01 3.8058847864e-08 
4230.000 -0.22827 -0.14039 0.00040 0.03006 -0.04727 0.00013 -1.9822e-03 -3.5251e-04 6.6977e-01 -3.8051e-04 -2.2529e-04 4.1790e-01 0.37294 0.52081 0.62395 -0.01123 -0.00010 0.00053 1.39949e-01 1.08606e-03 -5.0886732805e-01 -3.6783208998e-01 5.3442143981e-08 
4240.000 0.23505 -0.08177 -0.00070 0.01764 0.05783 -0.00024 -2.4139e-06 -4.4824e-04 6.6848e-01 -6.1586e-04 -9.5695e-05 4.1701e-01 0.40415 0.48950 0.62382 -0.06125 0.00018 -0.00096 1.39381e-01 1.08067e-03 -5.0889020478e-01 -3.6842832789e-01 8.1115419479e-08 
4250.000 -0.12096 0.22885 0.00053 -0.05297 -0.02471 0.00026 -1.3327e-03 4.2741e-04 6.6708e-01 -4.0330e-04 -9.8397e-05 4.1603e-01 0.46086 0.43266 0.62366 -0.07316 -0.00057 0.00036 1.38765e-01 1.07329e-03 -5.0891768930e-01 -3.6907961792e-01 4.6810730964e-08 
